row_index,bridge_id,column,action_taken,new_value,notes
4201,B04271LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4203,B00038CR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4209,B00478LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4221,B00222MR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4228,B04901LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4234,B00070MR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4235,B00118PW,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4237,B01849MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4253,B01589LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4256,B00215MR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4275,B00124PW,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4284,B00040CR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4291,B01920MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4296,B00231PW,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4297,B01856LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4305,B01802MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4313,B01774LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4325,B00057TL,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4328,B00222PW,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4329,B00345PW,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4331,B00015TL,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4338,B00213MR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4348,B04818LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4349,B04169LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4351,B00344PW,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4352,B00044SY,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4353,B02957LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4355,B00219MR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4357,B00138MR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4368,B00048CR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4370,B00048TL,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4380,B00338PW,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4383,B00047CN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4396,B00292PW,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4398,B00088CN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4407,B00334PW,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4409,B04199LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4410,B00394PW,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4412,B00002RB,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4413,B02533LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4423,B04268LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4425,B00230PW,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4429,B00221MR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4437,B00014TL,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4440,B02532LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4441,B04898LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4442,B00125MR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4450,B04508LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4455,B00220MR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4466,B00235PW,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4472,B01859MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4476,B01879MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4487,B00106MR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4502,B00198MR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4505,B00343PW,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4514,B04815LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4523,B02389LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4526,B02537LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4527,B02536LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4532,B00208MR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4535,B01702MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4537,B00006SY,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4549,B00274PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4557,B00365PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4558,B00106BH,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4562,B00118PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4567,B00096PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4570,B00658CB,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4572,B00366PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4575,B00034PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4582,B00312PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4586,B00343PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4587,B00116BH,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4591,B00538PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4593,B00526NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4607,B00097PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4608,B00070BH,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4610,B00671CB,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4618,B00281PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4620,B00667CB,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4625,B00460PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4629,B00530PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4636,B00041MT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4638,B00491PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4639,B00537PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4650,B00477PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4651,B00075PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4656,B00094PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4659,B00670CB,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4661,B00317PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4672,B00435PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4676,B00431PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4678,B00082MT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4680,B00493PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4681,B00522PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4682,B00508PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4685,B00263PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4686,B00161NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4689,B00370PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4697,B00234PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4698,B00117PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4702,B00222BH,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4705,B00100MT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
4708,B00554PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4714,B00302PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4718,B00415PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4725,B00555PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4728,B00308PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4732,B00359PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4737,B00472PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4742,B00093PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4743,B00037BH,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4752,B00076PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4776,B00633CB,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4777,B00519PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4781,B00158NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4782,B00527PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4784,B00547PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4793,B00524PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4797,B00248BH,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4798,B00090PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4800,B00548PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4806,B00236PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4808,B00528PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4810,B00322PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4818,B00558PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4827,B00540PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4833,B00525PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4836,B00545NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4839,B00360PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4845,B00273PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4849,B00296PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4850,B00230BH,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4854,B00323PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4868,B00334PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4871,B00308NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4873,B00557PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4884,B00175NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4890,B00035PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4897,B00540NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4900,B00238PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4901,B00304PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4903,B00546PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4904,B00668CB,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4906,B00445PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4915,B00376PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4920,B00074BH,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4924,B00559PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4940,B00303PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4942,B00545PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4959,B00293PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4964,B00420PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4974,B00413PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4978,B00345PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4984,B00154PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4988,B00352PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
4995,B00369PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5002,B00539PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5005,B00357PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5006,B00092MT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
5009,B00492NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5015,B00318PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5020,B00563PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5022,B00538NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5024,B00224BH,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5041,B00286PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5052,B00271PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5057,B00032PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5061,B00443PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5072,B00339PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5078,B00267PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5087,B00329PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5090,B00521PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5095,B00529PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5099,B00089PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5108,B00441PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5117,B00536PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5123,B00348PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5127,B00494PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5134,B00228BH,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5136,B00669CB,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5137,B00544NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5138,B00362PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5140,B00525NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5145,B00499PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5146,B00494NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5147,B00506PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5149,B00416PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5153,B00439PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5158,B00466PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5177,B04702LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
5179,B00358PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5181,B00101MT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
5186,B00491NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5190,B00301PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5192,B00544PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5195,B00344PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5196,B00223PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5198,B00027PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5201,B00259PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5203,B00155PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5219,B00095PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5224,B00373PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5226,B00176NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5248,B00074PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5249,B00092PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5255,B04705LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
5257,B00315PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5260,B00490PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5261,B00155NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5267,B00355PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5271,B00114PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5281,B00332PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5283,B00169NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5284,B00406PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5287,B00498PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5293,B00249BH,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5294,B00639CB,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5304,B04695LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
5306,B00426PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5324,B00108PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5329,B00505PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5333,B00367PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5336,B00390PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5338,B00223BH,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5351,B00523PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5363,B00311NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5370,B00543NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5374,B00354PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5376,B00313NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5381,B00091PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5389,B00030PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5392,B00239PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5400,B00371PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5405,B00107PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5410,B00364PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5421,B00305PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5429,B00325PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5433,B00490NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5436,B00031PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5441,B00202BH,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5445,B00115PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5446,B00059PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
5452,B00336PN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
